,loss,accuracy,val_loss,val_accuracy
0,0.07714282721281052,0.9679166674613953,0.00862875860184431,0.996666669845581
1,0.012697883881628513,0.9949305653572083,0.005943730473518372,0.9975000023841858
2,0.006436023395508528,0.9975000023841858,0.002826825249940157,0.9988889098167419
