,loss,accuracy,val_loss,val_accuracy
0,0.2533893883228302,0.9018104076385498,0.26740866899490356,0.904660165309906
1,0.09577830135822296,0.9661214351654053,0.08715944737195969,0.9695145487785339
2,0.06471186876296997,0.9781585335731506,0.06032378226518631,0.9811650514602661
