,loss,accuracy,val_loss,val_accuracy
0,0.20434299111366272,0.9121637940406799,0.07030276954174042,0.9746031761169434
1,0.05281171575188637,0.9814329743385315,0.0335523746907711,0.9882539510726929
2,0.025995733216404915,0.9914306402206421,0.026275979354977608,0.9920634627342224
